TP_FUNDO;CNPJ_FUNDO;DT_REG;CNPJ_AUDITOR;AUDITOR
FIDC;28.880.413/0001-27;2018-10-19;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.880.544/0001-04;2019-11-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.880.602/0001-08;2018-01-04;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.912.060/0001-08;2018-01-03;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.951.125/0001-16;2017-12-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;28.951.141/0001-09;2017-12-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;28.960.803/0001-07;2018-03-29;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.960.836/0001-57;2018-03-29;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;28.974.016/0001-14;2017-11-13;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.010.636/0001-04;2018-08-31;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;29.018.916/0001-50;2018-02-19;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.033.443/0001-60;2017-12-28;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;29.044.084/0001-47;2017-12-27;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.045.928/0001-74;2017-12-28;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.077.733/0001-06;2017-12-19;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.077.751/0001-98;2017-12-19;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.077.762/0001-78;2017-12-19;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.085.424/0001-88;2018-01-08;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.109.292/0001-87;2018-03-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.109.316/0001-06;2018-08-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.109.350/0001-72;2017-12-14;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.109.364/0001-96;2018-02-27;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.109.383/0001-12;2018-05-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.109.411/0001-00;2017-12-14;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.152.636/0001-30;2018-02-28;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.152.737/0001-01;2017-12-13;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;29.187.006/0001-00;2017-12-28;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.198.148/0001-64;2020-02-26;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.224.651/0001-47;2018-01-17;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.225.241/0001-10;2017-12-14;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;29.226.386/0001-36;2018-05-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.226.460/0001-14;2018-05-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.226.492/0001-10;2018-11-28;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.226.508/0001-94;2018-11-29;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;29.226.532/0001-23;2019-03-25;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.226.609/0001-65;2018-12-11;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.226.634/0001-49;2019-02-08;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.226.642/0001-95;2018-11-13;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;29.226.654/0001-10;2018-10-19;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.226.688/0001-04;2019-02-19;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.236.389/0001-50;2018-04-12;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.236.426/0001-20;2018-02-27;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.236.443/0001-68;2018-05-22;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.242.926/0001-75;2019-02-18;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.242.986/0001-98;2019-04-23;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.242.992/0001-45;2019-01-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.242.999/0001-67;2019-06-11;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.243.004/0001-82;2019-10-17;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.243.005/0001-27;2019-11-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.249.995/0001-00;2018-01-02;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.284.735/0001-76;2018-03-12;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.284.795/0001-99;2018-06-15;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIDC;29.284.826/0001-01;2018-12-28;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;29.284.846/0001-82;2018-03-13;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIDC;29.284.860/0001-86;2019-01-14;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;29.284.903/0001-23;2018-03-15;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.292.189/0001-15;2017-12-21;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;29.292.260/0001-60;2018-04-30;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.292.271/0001-40;2018-02-01;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.292.286/0001-08;2018-10-30;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.292.312/0001-06;2018-03-13;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.301.138/0001-02;2019-11-12;42.165.506/0001-09;AUDIPEC AUDITORIA E PERÍCIA CONTÁBIL S/S
FIDC;29.301.202/0001-55;2020-05-18;42.165.506/0001-09;AUDIPEC AUDITORIA E PERÍCIA CONTÁBIL S/S
FIDC;29.319.754/0001-90;2018-03-07;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.323.852/0001-00;2018-01-16;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.328.779/0001-50;2018-01-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.330.482/0001-20;2018-03-02;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.409.211/0001-64;2019-09-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.409.227/0001-77;2018-10-17;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.461.840/0001-33;2018-03-21;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.461.874/0001-28;2018-04-06;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.461.904/0001-04;2018-12-10;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;29.461.931/0001-79;2018-06-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.469.420/0001-01;2018-04-17;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.469.444/0001-52;2018-05-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.469.463/0001-89;2018-04-13;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.469.502/0001-48;2018-03-16;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.469.886/0001-07;2018-03-15;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.492.579/0001-39;2018-06-13;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.492.639/0001-13;2018-04-05;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.492.653/0001-17;2018-04-05;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.492.674/0001-32;2020-02-20;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.492.796/0001-29;2018-04-05;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.494.037/0001-03;2018-05-25;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.494.058/0001-10;2018-06-07;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;29.505.630/0001-08;2018-06-05;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.574.955/0001-34;2018-02-23;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.574.980/0001-18;2018-06-28;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.602.821/0001-80;2018-03-13;07.187.085/0001-08;IDEA AUDITORES INDEPENDENTES S/S
FIDC;29.602.897/0001-05;2018-12-28;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.613.776/0001-69;2018-05-05;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.614.353/0001-63;2018-04-03;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.665.263/0001-00;2018-06-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.665.468/0001-87;2018-05-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.709.396/0001-22;2018-04-27;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.720.577/0001-50;2018-12-06;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.720.582/0001-62;2018-11-21;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.720.595/0001-31;2018-08-07;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.720.600/0001-06;2019-03-08;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.720.617/0001-63;2018-10-22;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.720.633/0001-56;2018-11-07;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.720.639/0001-23;2019-12-02;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.721.964/0001-00;2018-03-15;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.746.371/0001-07;2018-03-23;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.746.391/0001-70;2018-03-21;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.746.406/0001-08;2018-03-20;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;29.800.237/0001-39;2018-05-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.828.733/0001-09;2019-11-27;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;29.828.802/0001-76;2019-04-30;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;29.883.183/0001-12;2018-04-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.883.381/0001-86;2018-05-03;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.953.928/0001-72;2018-04-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.957.532/0001-01;2018-04-05;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.968.697/0001-70;2018-04-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;29.969.815/0001-65;2018-09-12;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.970.181/0001-60;2018-06-11;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;29.970.214/0001-72;2019-01-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;29.970.251/0001-80;2018-09-12;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;29.983.683/0001-26;2018-12-04;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;29.986.319/0001-10;2018-06-25;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;30.035.329/0001-59;2018-04-12;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.049.326/0001-74;2018-07-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.056.660/0001-55;2019-07-26;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;30.059.292/0001-07;2018-04-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.059.311/0001-97;2018-04-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.068.699/0001-92;2018-10-19;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.077.485/0001-82;2018-09-26;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.077.518/0001-94;2018-08-24;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.077.555/0001-00;2018-05-30;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.077.584/0001-64;2018-05-28;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.127.068/0001-05;2019-01-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.142.432/0001-06;2018-06-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.142.469/0001-26;2018-06-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.143.979/0001-18;2018-12-06;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.144.002/0001-15;2018-12-06;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.144.014/0001-40;2018-10-18;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.144.038/0001-07;2018-12-06;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.144.052/0001-00;2018-09-13;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.144.066/0001-16;2018-11-22;24.882.658/0001-32;YPC AUDITUN S AUDITORIA INDEPENDENTE S/S
FIDC;30.144.078/0001-40;2018-11-07;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.144.093/0001-99;2018-09-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.177.717/0001-74;2019-04-10;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.177.796/0001-13;2019-04-17;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.177.808/0001-00;2018-11-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.177.823/0001-58;2018-09-10;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.177.979/0001-39;2018-07-20;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.178.001/0001-91;2019-04-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.178.015/0001-05;2018-10-31;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.178.028/0001-84;2018-10-30;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.178.052/0001-13;2018-07-05;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;30.192.572/0001-80;2018-05-08;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.258.937/0001-22;2018-05-25;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.271.016/0001-08;2018-07-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.282.668/0001-30;2018-09-14;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;30.282.914/0001-53;2018-08-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.283.426/0001-60;2018-09-14;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;30.283.448/0001-20;2019-12-13;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.283.468/0001-00;2018-10-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.283.968/0001-33;2018-11-05;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;30.283.991/0001-28;2018-10-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.284.028/0001-69;2018-11-05;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.332.502/0001-80;2018-05-07;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;30.332.581/0001-20;2018-05-15;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.365.876/0001-00;2018-05-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.418.801/0001-32;2018-10-01;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.418.890/0001-17;2019-02-08;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.418.918/0001-16;2018-09-05;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.418.951/0001-46;2018-09-03;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.492.423/0001-37;2018-05-25;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.492.529/0001-30;2019-02-15;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;30.576.221/0001-73;2018-07-16;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.590.978/0001-11;2018-11-13;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;30.591.284/0001-07;2019-12-10;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;30.636.865/0001-00;2019-07-05;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.647.586/0001-41;2018-07-31;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.653.986/0001-60;2019-08-06;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.659.203/0001-55;2019-03-12;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.659.261/0001-89;2020-02-20;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.659.284/0001-93;2019-01-22;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;30.659.340/0001-90;2019-01-22;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.659.358/0001-91;2020-01-14;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.659.375/0001-29;2019-01-08;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;30.687.382/0001-34;2019-05-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;30.687.481/0001-16;2018-12-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.687.493/0001-40;2018-11-15;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;30.791.358/0001-40;2018-11-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;30.791.451/0001-55;2018-06-27;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;30.808.087/0001-99;2018-09-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.808.102/0001-07;2018-08-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;30.808.119/0001-56;2018-08-15;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;30.828.789/0001-34;2018-07-06;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;30.846.650/0001-13;2019-12-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;30.868.828/0001-27;2018-07-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;31.024.386/0001-03;2018-08-23;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;31.148.222/0001-80;2018-09-19;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;31.151.932/0001-69;2019-04-15;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.151.968/0001-42;2019-07-08;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.158.747/0001-04;2020-03-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.164.462/0001-78;2019-04-02;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;31.172.264/0001-56;2020-03-17;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;31.188.272/0001-90;2020-01-09;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;31.188.307/0001-91;2019-10-25;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;31.216.459/0001-50;2019-07-24;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.216.519/0001-35;2019-02-13;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.216.543/0001-74;2019-02-13;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.216.568/0001-78;2019-02-13;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.216.608/0001-81;2018-10-27;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.216.756/0001-04;2019-08-08;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.238.131/0001-35;2018-09-27;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;31.238.162/0001-96;2018-12-12;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.368.600/0001-30;2018-10-30;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.405.473/0001-00;2019-12-20;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;31.457.390/0001-57;2018-11-08;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;31.523.738/0001-67;2019-05-30;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.523.773/0001-86;2019-06-28;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;31.523.810/0001-56;2018-12-13;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;31.547.712/0001-59;2018-10-26;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;31.570.767/0001-80;2019-05-29;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
