ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_ATIV;DT_INI_EXERC;DT_FIM_EXERC;CLASSE;DT_INI_CLASSE;RENTAB_FUNDO;CONDOM;FUNDO_COTAS;FUNDO_EXCLUSIVO;TRIB_LPRAZO;INVEST_QUALIF;TAXA_PERFM;INF_TAXA_PERFM;TAXA_ADM;INF_TAXA_ADM;VL_PATRIM_LIQ.x;DT_PATRIM_LIQ;TP_FUNDO;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ.y;NR_COTST
13594673000169; TMJ IMA-B FI RENDA FIXA;1;TMJ IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;TMJ IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;2011-11-23;2011-11-23;NA;EM FUNCIONAMENTO NORMAL;2011-11-23;2011-11-23;2020-04-01;2021-03-31;Fundo de Renda Fixa;2011-11-23;OUTROS;Aberto;N;N;S;S; 20;NA;1.3;NA;176095262.42;2020-05-28;NA;  15;1;2020-05-29;  175940856,7;    15
13608335000139; MULTINVEST FIA;0;MULTINVEST FUNDO DE INVESTIMENTO DE AÇÕES;62232889;12564465;Artigo 8º, Inciso II, 'a';ART8IIA; 1;MULTINVEST FUNDO DE INVESTIMENTO DE AÇÕES;2011-08-31;2011-08-25;NA;EM FUNCIONAMENTO NORMAL;2011-09-01;2011-09-01;2020-01-01;2020-12-31;Fundo de Ações;2011-08-25;Ibovespa;Aberto;N;N;NA;N; 20;Consultar artigo 4 do regulamento;2;NA;67665487.64;2020-05-29;NA;  10;0;2020-05-29;   67665487,6;   280
13633964000119; INVEST DUNAS FIDC MULTISSETORIAL SÊNIOR LP;1;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL INVEST DUNAS LP;62285390;62285390;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL INVEST DUNAS LP;2012-12-11;2013-01-04;NA;EM FUNCIONAMENTO NORMAL;2013-01-04;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   5;0;NA;NA;NA
13748601000129; MEZANINO MARINE INFRAESTRUTURA MULTIESTRATÉGIA FIP;1;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA MEZANINO MARINE;15489568;17232615;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA MEZANINO MARINE;2011-08-16;2011-08-19;2017-12-08;CANCELADA;2017-12-08;NA;2019-03-01;2020-02-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIP;   1;0;NA;NA;NA
13767159000188; CEF FI E PARTICIP. INCORPORAÇÃO IMOBILIÁRIA;0;FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATÉGIA CAIXA INCORPORACAO IMOBILIARIA;00360305;00360305;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATÉGIA CAIXA INCORPORACAO IMOBILIARIA;2011-11-03;2011-12-12;NA;EM FUNCIONAMENTO NORMAL;2012-12-19;NA;2020-04-01;2021-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIP;  16;0;NA;NA;NA
13842683000176; Vector/Queluz Lajes Corporativas FII;1;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO;00806535;07806377;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-14;2011-06-16;NA;EM FUNCIONAMENTO NORMAL;2013-05-14;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;  16;0;NA;NA;NA
13973228000100; SICOOB PREVIDENCIARIO FI RENDA FIXA IMA-B;0;SICOOB PREVIDENCIÁRIO FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;07397614;07397614;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SICOOB PREVIDENCIÁRIO FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2011-09-01;2011-07-14;NA;EM FUNCIONAMENTO NORMAL;2013-08-09;2013-08-09;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-07-14;Índice de Mercado Andima Geral;Aberto;N;N;S;S;  0;NA;0.2;NA;24672726.81;2020-05-29;NA;   5;0;2020-05-29;   24672726,8;     6
13990000000128; FIDC MULTISETORIAL ITALIA;1;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ITÁLIA;13486793;14751574;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ITÁLIA;2011-12-15;2012-01-31;NA;EM FUNCIONAMENTO NORMAL;2012-02-17;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;  25;1;NA;NA;NA
14069202000102; ÁQUILLA RENDA FII - ARFI11B;1;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;00329598;08964545;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-27;2011-07-28;NA;EM FUNCIONAMENTO NORMAL;2012-07-27;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;  10;0;NA;NA;NA
14074721000150; FIRENZE FII;1;FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO;00329598;08964545;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-12-10;2012-09-27;NA;EM FUNCIONAMENTO NORMAL;2013-12-10;NA;2020-01-01;2020-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   1;0;NA;NA;NA
14083797000142; PACIFICO AÇÕES FIC AÇÕES;0;NA;NA;NA;NA;NA;NA;PACIFICO AÇÕES FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2011-10-04;2011-09-30;NA;EM FUNCIONAMENTO NORMAL;2011-09-30;2011-09-30;2020-04-01;2021-03-31;Fundo de Ações;2011-09-30;NA;Aberto;S;N;NA;N;  0;NA;2.93;NA;297868734.26;2020-05-29;NA;   1;0;2020-05-29;  297868734,3;  1167
14091645000191; BB IPCA III FI Renda Fixa Previdenciário Crédito Privado;0;BB PREVIDENCIÁRIO RF CRÉDITO PRIVADO IPCA III FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;BB PREVIDENCIÁRIO RF CRÉDITO PRIVADO IPCA III FUNDO DE INVESTIMENTO;2013-10-07;2013-10-04;NA;EM FUNCIONAMENTO NORMAL;2013-10-15;2013-10-15;2020-01-01;2020-12-31;Fundo de Renda Fixa;2013-10-04;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;N;N;N;N;  0;NA;0.2;NA;594877546.04;2020-05-29;NA;  73;0;2020-05-29;  594877546,0;    74
14091647000180; BB RPPS IPCA II FI RENDA FIXA CRÉDITO PRIVADO;0;BB RPPS RENDA FIXA CRÉDITO PRIVADO IPCA II FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;BB RPPS RENDA FIXA CRÉDITO PRIVADO IPCA II FUNDO DE INVESTIMENTO;2011-08-31;2011-08-19;2017-04-26;CANCELADA;2017-04-26;2012-01-12;2017-01-01;2017-12-31;Fundo de Renda Fixa;2011-08-19;Índice de Preços ao Consumidor (IPC/FIPE);Fechado;N;N;N;S;  0;NA;0.2;NA;0.00;2017-04-25;NA;   4;0;NA;NA;NA
14099976000178; BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ALPHA;0;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ALPHA;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES INSTITUCIONAL IBRX ALPHA;2012-06-25;2012-06-25;NA;EM FUNCIONAMENTO NORMAL;2013-02-05;2013-02-05;2020-06-01;2021-05-31;Fundo de Ações;2012-06-25;IBrX;Aberto;S;N;NA;N;100;-;0.9;NA;223962296.36;2020-05-29;NA;  10;0;2020-05-29;  223962296,4;    24
14113340000133; NAVI INSTITUCIONAL FUNDO DE INVESTIMENTO EM AÇÕES;0;NAVI INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;00066670;27133825;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NAVI INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2011-09-26;2011-09-26;NA;EM FUNCIONAMENTO NORMAL;2011-09-30;2011-09-30;2020-01-01;2020-12-31;Fundo de Ações;2011-09-26;Ibovespa;Aberto;S;N;NA;N; 20;-;1.5;NA;942047097.60;2020-05-29;NA;  15;0;2020-05-29;  942047097,6;  3830
14115116000180; MONGERAL AEGON INSTITUCIONAL FI MULTIMERCADO;0;MONGERAL AEGON FUNDO DE INVESTIMENTO MULTIMERCADO;00066670;16500294;Artigo 8º, Inciso III;ART8III; 1;MONGERAL AEGON FUNDO DE INVESTIMENTO MULTIMERCADO;2011-12-26;2011-12-19;NA;EM FUNCIONAMENTO NORMAL;2011-12-23;2011-12-23;2020-04-01;2021-03-31;Fundo Multimercado;2011-12-29;DI de um dia;Aberto;N;N;N;N;  0;NA;0.8;NA;122584805.59;2020-05-29;NA;   6;0;2020-05-29;  122584805,6;    65
14115118000170; MONGERAL AEGON INFLAÇÃO REFERENCIADO IMA-B FI RF LP;0;MONGERAL AEGON INFLAÇÃO REFERENCIADO IMA-B FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;00066670;16500294;Artigo 7º, Inciso III, 'a';ART7IIIA; 1;MONGERAL AEGON INFLAÇÃO REFERENCIADO IMA-B FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2011-12-26;2011-12-19;NA;EM FUNCIONAMENTO NORMAL;2011-12-23;2011-12-23;2020-04-01;2021-03-31;Fundo de Renda Fixa;2011-12-19;Índice de Mercado Andima todas NTN-B;Aberto;N;N;S;N; 20;-;0.5;NA;125432374.66;2020-05-29;NA;   2;0;2020-05-29;  125432374,7;  2653
14120488000103; CAIXA OAB FIC RENDA FIXA CREDITO PRIVADO LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA OAB RENDA FIXA CRÉDITO PRIVADO LP;00360305;00360305;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA OAB RENDA FIXA CRÉDITO PRIVADO LP;2014-09-23;2011-07-21;NA;EM FUNCIONAMENTO NORMAL;2014-09-23;2014-09-23;2019-07-01;2020-06-30;Fundo de Renda Fixa;2011-07-21;NA;Aberto;S;N;S;N;  0;NA;0.4;NA;342686247.44;2020-05-29;NA;   1;0;2020-05-29;  342686247,4;  3900
14120520000142; FUNDO DE INVESTIMENTO CAIXA JUROS E MOEDAS ;0;FUNDO DE INVESTIMENTO CAIXA JUROS E MOEDAS MULTIMERCADO LONGO PRAZO;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVESTIMENTO CAIXA JUROS E MOEDAS MULTIMERCADO LONGO PRAZO;2012-06-29;2011-07-21;NA;EM FUNCIONAMENTO NORMAL;2012-06-28;2012-06-28;2019-07-01;2020-06-30;Fundo Multimercado;2011-07-21;DI de um dia;Aberto;N;N;S;N; 20;A taxa de performance será apurada e provisionada diariamente, devendo ser paga à ADMINISTRADORA semestralmente, por período vencido, no primeiro dia útil do mês subsequente a cada semestre civil;0.7;NA;611223719.12;2020-05-29;NA;  96;0;2020-05-29;  611223719,1;  2318
14137344000151; FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CEDAE COTA SERIE 002;0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DA COMPANHIA ESTADUAL DE AGUAS E ESGOTOS - CEDAE;00360305;29650082;Artigo 7º, Inciso VII, 'a';ART7VIIA; 1;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DA COMPANHIA ESTADUAL DE AGUAS E ESGOTOS - CEDAE;2011-11-22;2011-11-22;2017-06-26;CANCELADA;2017-06-26;NA;2019-01-01;2019-12-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   2;0;NA;NA;NA
14146491000198; XP INFLAÇÃO REFERENCIADO IPCA FUNDO DE INVESTIMENTO RENDA FIXA LP;0;XP INFLAÇÃO REFERENCIADO IPCA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;62418140;07625200;Artigo 7º, Inciso III, 'a';ART7IIIA; 1;XP INFLAÇÃO REFERENCIADO IPCA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2012-02-29;2012-02-27;NA;EM FUNCIONAMENTO NORMAL;2012-02-29;2012-02-29;2020-04-01;2021-03-31;Fundo de Renda Fixa;2012-02-27;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;N;N;S;N;  0;NA;0.8;NA;535038387.72;2020-05-29;NA;   6;0;2020-05-29;  534303638,0; 13344
14166140000149; Empírica Sifra FIDC Star Sênior;0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;03317692;09204714;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2012-01-18;2012-03-19;NA;EM FUNCIONAMENTO NORMAL;2012-03-20;NA;2019-07-01;2020-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   7;0;NA;NA;NA
14171644000157; BTG PACTUAL CRÉDITO CORPORATIVO I FIC MULTIMERCADO CRÉDITO PRIVADO;0;BTG PACTUAL CREDITO CORPORATIVO I FIQ DE FUNDOS DE INVESTIMENTO DE RENDA FIXA CREDITO PRIVADO;59281253;29650082;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;BTG PACTUAL CREDITO CORPORATIVO I FIQ DE FUNDOS DE INVESTIMENTO DE RENDA FIXA CREDITO PRIVADO;2011-12-15;2011-12-15;NA;EM FUNCIONAMENTO NORMAL;2011-12-22;2011-12-22;2019-10-01;2020-09-30;Fundo de Renda Fixa;2017-07-05;NA;Aberto;S;N;S;N; 20;O fundo cobrara 20.00 % do que exceder 104.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;0.5;NA;840450697.58;2020-05-29;NA;   5;0;2020-05-29;  840450697,6;  7352
14213331000114; BB AÇÕES DIVIDENDOS MIDCAPS FIC;0;BB AÇÕES DIVIDENDOS MIDCAPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;30822936;30822936;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BB AÇÕES DIVIDENDOS MIDCAPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2011-12-01;2011-12-01;NA;EM FUNCIONAMENTO NORMAL;2011-12-12;2011-12-12;2019-10-01;2020-09-30;Fundo de Ações;2011-12-01;NA;Aberto;S;N;NA;N;  0;NA;2;NA;82941785.62;2020-05-29;NA;   4;0;2020-05-29;   82941785,6;  4594
14239659000100; CAIXA FIC CAP PROT IBOV CICLICO I MULT;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAP PROT IBOVESPA CÍCLICO I MULT;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAP PROT IBOVESPA CÍCLICO I MULT;2011-11-07;2011-07-21;NA;EM FUNCIONAMENTO NORMAL;2011-11-08;2011-11-08;2019-07-01;2020-06-30;Fundo Multimercado;2011-07-21;Ibovespa;Aberto;S;N;N;N;  0;NA;1.6;NA;103035226.83;2020-05-29;NA;   5;0;2020-05-29;  103035226,8;   919
14386860000110; FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAPITAL PROTEGIDO BRASIL IBOVESPA II MULT;0;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAPITAL PROTEGIDO BRASIL IBOVESPA II MULT;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAPITAL PROTEGIDO BRASIL IBOVESPA II MULT;2018-01-12;2011-09-13;2020-01-27;CANCELADA;2020-01-27;2018-01-17;2019-07-01;2020-06-30;Fundo Multimercado;2011-09-13;Ibovespa;Aberto;S;N;N;N;  0;NA;1.6;NA;0.00;2020-02-03;NA; 114;0;NA;NA;NA
14386926000171; Caixa Brasil IDKA IPCA 2A Títulos Públicos FI Renda Fixa LP;0;FUNDO DE INVESTIMENTO CAIXA BRASIL IDKA IPCA 2A TITULOS PUBLICOS RENDA FIXA LONGO PRAZO;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;FUNDO DE INVESTIMENTO CAIXA BRASIL IDKA IPCA 2A TITULOS PUBLICOS RENDA FIXA LONGO PRAZO;2012-08-16;2011-09-13;NA;EM FUNCIONAMENTO NORMAL;2012-08-16;2012-08-16;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-09-13;OUTROS;Aberto;N;N;S;N;  0;NA;0.2;NA;7977728907.89;2020-05-29;NA; 987;0;2020-05-29; 7977728907,9;   955
14410722000129; BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;0;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;03384738;03384738;Artigo 8º, Inciso IV, 'b';ART8IVB; 1;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-08-23;2011-09-30;NA;EM FUNCIONAMENTO NORMAL;2012-08-23;NA;2019-07-01;2020-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   9;0;NA;NA;NA
14423780000197; KINEA II REAL ESTATE EQUITY FII;0;KINEA II REAL ESTATE EQUITY FII;62418140;08604187;Artigo 8º, Inciso IV, 'b';ART8IVB; 1;KINEA II REAL ESTATE EQUITY FII;2011-12-07;NA;NA;EM FUNCIONAMENTO NORMAL;2011-12-07;NA;2019-07-01;2020-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   3;0;NA;NA;NA
14437684000106; ITAU RENDA FIXA IMAB5+ FICFI;0;ITAÚ RENDA FIXA IMAB5+ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 7º, Inciso I, 'b';ART7IB; 1;ITAÚ RENDA FIXA IMAB5+ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2012-03-15;2012-03-15;NA;EM FUNCIONAMENTO NORMAL;2012-03-28;2012-03-28;2019-08-01;2020-07-31;Fundo de Renda Fixa;2012-03-15;Índice de Mercado Andima NTN-B mais de 5 anos;Aberto;S;N;S;N;  0;NA;0.18;NA;81515296.90;2020-05-29;NA;   9;0;2020-05-29;   81515296,9;    36
14476729000143; SAFRA EQUITY PORTIFÓLIO PB FUNDO DE INVESTIMENTO EM COTAS;0;SAFRA EQUITY PORTFOLIO PB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM AÇÕES;06947853;03017677;Artigo 8º, Inciso II, 'a';ART8IIA; 1;SAFRA EQUITY PORTFOLIO PB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM AÇÕES;2012-11-13;2012-11-07;NA;EM FUNCIONAMENTO NORMAL;2013-07-26;2013-07-26;2020-01-01;2020-12-31;Fundo de Ações;2012-11-07;OUTROS;Aberto;S;N;NA;N;  0;NA;2;NA;147189199.33;2020-05-29;NA;   2;0;2020-05-29;  147189199,3;   246
14491564000189; VOTORANTIM ATUARILA MULTIMERCADO CREDITO PRIVADO FI;0;VOTORANTIM ATUARIAL MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;03384738;03384738;Artigo 8º, Inciso III;ART8III; 1;VOTORANTIM ATUARIAL MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2012-12-14;2011-09-27;NA;EM FUNCIONAMENTO NORMAL;2013-09-05;2013-09-05;2019-09-01;2020-08-31;Fundo Multimercado;2011-09-27;DI de um dia;Aberto;N;N;NA;S;  0;NA;0.35;NA;218292345.17;2020-05-29;NA;   6;0;2020-05-29;  218292345,2;    17
14504578000190; SANTANDER FIC FI IMA-B INSTITUCIONAL TÍTULOS PÚBLICOS RF LONGO PRAZO;0;SANTANDER FIC FI IMA-B INSTITUCIONAL TÍTULOS PÚBLICOS RENDA FIXA LONGO PRAZO;90400888;10231177;Artigo 7º, Inciso I, 'b';ART7IB; 1;SANTANDER FIC FI IMA-B INSTITUCIONAL TÍTULOS PÚBLICOS RENDA FIXA LONGO PRAZO;2011-12-28;2011-09-29;NA;EM FUNCIONAMENTO NORMAL;2011-12-29;2011-12-29;2019-10-01;2020-09-30;Fundo de Renda Fixa;2011-09-29;Índice de Mercado Andima todas NTN-B;Aberto;S;N;S;N;  0;NA;0.2;NA;1300485934.94;2020-05-29;NA;  46;0;2020-05-29; 1300485934,9;   207
14507699000195; CAIXA VALOR RPPS FIC AÇÕES;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES CAIXA VALOR RPPS;00360305;10917835;Artigo 8º, Inciso II, 'a';ART8IIA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES CAIXA VALOR RPPS;2011-11-21;2011-09-20;NA;EM FUNCIONAMENTO NORMAL;2011-12-12;2011-12-12;2019-10-01;2020-09-30;Fundo de Ações;2011-09-20;NA;Aberto;S;N;NA;N;  0;NA;1.72;NA;472940034.21;2020-05-29;NA; 103;0;2020-05-29;  472940034,2;   106
14508605000100; FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M TITULOS PUBLICOS RENDA FIXA LONGO PRAZO;0;FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M TITULOS PUBLICOS RENDA FIXA LONGO PRAZO;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M TITULOS PUBLICOS RENDA FIXA LONGO PRAZO;2012-08-16;2011-09-13;NA;EM FUNCIONAMENTO NORMAL;2012-08-16;2012-08-16;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-09-13;IRF-M;Aberto;N;N;S;N;  0;NA;0.2;NA;16970991295.24;2020-05-29;NA; 546;0;2020-05-29;16970991295,2;   441
14508643000155; Caixa FI Brasil Disponibilidades;0;FUNDO DE INVESTIMENTO CAIXA BRASIL DISPONIBILIDADES RENDA FIXA;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO CAIXA BRASIL DISPONIBILIDADES RENDA FIXA;2012-08-30;2011-09-13;NA;EM FUNCIONAMENTO NORMAL;2012-08-30;2012-08-30;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-09-13;NA;Aberto;N;N;N;N;  0;NA;0.8;NA;588967069.42;2020-05-29;NA; 288;0;2020-05-29;  588967069,4;   316
14550994000124; CONSTÂNCIA LEGAN BRASIL FI AÇÕES;0;CONSTÂNCIA BRASIL FUNDO DE INVESTIMENTO EM AÇÕES;00066670;10626543;Artigo 8º, Inciso II, 'a';ART8IIA; 1;CONSTÂNCIA BRASIL FUNDO DE INVESTIMENTO EM AÇÕES;2011-12-08;2011-12-08;NA;EM FUNCIONAMENTO NORMAL;2011-12-16;2011-12-16;2019-10-01;2020-09-30;Fundo de Ações;2011-12-08;Ibovespa;Aberto;N;N;NA;N;100;-;2;NA;248628397.51;2020-05-29;NA;  46;0;2020-05-29;  248628397,5;   732
14584094000106; BTG PACTUAL INFRA II FIC FIP;0;BTG PACTUAL INFRAESTRUTURA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. EM PARTICIPAÇÕES;62318407;09631542;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;BTG PACTUAL INFRAESTRUTURA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST. EM PARTICIPAÇÕES;2011-11-14;2011-11-14;NA;EM FUNCIONAMENTO NORMAL;2013-03-22;NA;2020-04-01;2021-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIP;  11;0;NA;NA;NA
14631148000139; ÁTICO RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;1;HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;42066258;15403817;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-05-31;2011-11-09;NA;EM FUNCIONAMENTO NORMAL;2012-05-31;NA;2019-07-01;2020-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;  33;1;NA;NA;NA
14655180000154; SCULPTOR FI MULTIMERCADO CRÉDITO PRIVADO;1;FUNDO DE INVESTIMENTO MULTIMERCADO SCULPTOR CRÉDITO PRIVADO;42066258;10995802;Artigo 8º, Inciso III;ART8III; 0;FUNDO DE INVESTIMENTO MULTIMERCADO SCULPTOR CRÉDITO PRIVADO;2011-11-30;2011-11-17;NA;EM FUNCIONAMENTO NORMAL;2012-08-03;2012-08-03;2020-02-01;2021-01-31;Fundo Multimercado;2014-03-06;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;N;N;S;S; 10;NA;1.5;NA;180165128.03;2020-05-28;NA;  13;1;2020-05-29;  180467789,6;    14
14713775000119; FIP BRASIL ÓLEO E GÁS;0;FIP BRASIL ÓLEO & GÁS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;00066670;07559989;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP BRASIL ÓLEO & GÁS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2012-01-17;2011-11-30;NA;EM FUNCIONAMENTO NORMAL;2012-07-27;NA;2020-03-01;2021-02-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIP;   2;0;NA;NA;NA
