ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;TP_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
17213759000155; FONTAINE VILLE URBANISMO MULTIESTRATÉGIA FIP;1;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES FONTAINE VILLE URBANISMO MULTIESTRATÉGIA;19182613;19182613;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES FONTAINE VILLE URBANISMO MULTIESTRATÉGIA;2013-05-20;2013-05-27;NA;EM FUNCIONAMENTO NORMAL;2014-05-21;2020-05-01;2021-04-30;   4;0;NA;NA;NA
17213821000109; CAIS MAUÁ DO BRASIL FIP;1;FUNDO DE INVESTIMENTO EM PARTICIPACOES CAIS MAUA DO BRASIL INFRAESTRUTURA;28376231;28376231;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;FUNDO DE INVESTIMENTO EM PARTICIPACOES CAIS MAUA DO BRASIL INFRAESTRUTURA;2012-11-29;2012-12-04;NA;EM FUNCIONAMENTO NORMAL;2013-01-21;2020-01-01;2020-12-31;  10;0;NA;NA;NA
17213849000146; SICÍLIA FI RENDA FIXA LP;1;FUNDO DE INVESTIMENTO SICÍLIA RENDA FIXA LONGO PRAZO;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   4;0;NA;NA;NA
17253869000140; Safra Premium Multimercado;0;SAFRA CARTEIRA PREMIUM FUNDO DE INVESTIMENTO MULTIMERCADO;06947853;62180047;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  17;0;2020-05-29; 1260363348;  1113
17302306000103; BRB FI RENDA FIXA 2023;0;BRB FUNDO DE INVESTIMENTO EM RENDA FIXA 2023;33850686;33850686;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   5;0;2020-05-29;   72569636;     5
17311079000174; FII SIA CORPORATE;0;FUNDO DE INVESTIMENTO IMOBILIARIO - FII SIA CORPORATE;33850686;33850686;Artigo 8º, Inciso IV, 'b';ART8IVB; 1;F.I.I.;FUNDO DE INVESTIMENTO IMOBILIARIO - FII SIA CORPORATE;2014-03-12;2012-11-07;NA;EM FUNCIONAMENTO NORMAL;2014-03-12;2020-01-01;2020-12-31;   7;0;NA;NA;NA
17324357000128; BRASIL PLURAL ABSOLUTO FUNDO FE FUNDOS FII - BPFF11;0;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS;27652684;11397672;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;F.I.I.;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS;2013-04-09;2012-12-11;NA;EM FUNCIONAMENTO NORMAL;2013-04-09;2020-01-01;2020-12-31;   2;0;NA;NA;NA
17335646000122; Indie Fundo de Investimento em Cotas de Fundos de Investimento de Ações;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   3;0;2020-05-29;  760668702; 18705
17365105000147; BTG Pactual FII TB Office;0;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;59281253;59281253;Artigo 8º, Inciso IV, 'b';ART8IVB; 1;F.I.I.;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;2013-06-07;2012-12-28;NA;EM FUNCIONAMENTO NORMAL;2013-06-07;2020-01-01;2020-12-31;   2;0;NA;NA;NA
17374696000119; REAG RENDA IMOBILIÁRIA FII - DOMC11;0;REAG RENDA IMOBILIÁRIA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;12063256;18606232;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;F.I.I.;REAG RENDA IMOBILIÁRIA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-12-13;2013-01-04;NA;EM FUNCIONAMENTO NORMAL;2013-12-13;2020-01-01;2020-12-31;  15;0;NA;NA;NA
17412812000147; OSLO FI MULTIMERCADO;1;FUNDO DE INVESTIMENTO MULTIMERCADO OSLO;11010779;11010779;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;NA;NA;NA
17413636000168; BB MULTIMERCADO GLOBAL SELECT EQUITY INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;0;BB MULTIMERCADO GLOBAL SELECT EQUITY INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 9-Aº, Inciso II;ART9AII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29;  809282199;    50
17433039000103; CEF FI BTG PACTUAL X 10 MULT LP;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29; 1528967532;  6490
17453850000148; WESTERN ASSET US INDEX 500 FI MULTIMERCADO;0;WESTERN ASSET US INDEX 500 FUNDO DE INVESTIMENTO MULTIMERCADO;01522368;07437241;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  24;0;2020-05-29;  867265876;  8960
17502937000168; CAIXA INSTITUCIONAL BDR NÍVEL I FI AÇÕES;0;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA INSTITUCIONAL BDR NÍVEL I;00360305;00360305;Artigo 9ºA, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 117;0;2020-05-29; 1133955742;    98
17503172000180; CAIXA FI AÇÕES BDR NIVEL I;0;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA BDR NÍVEL I;00360305;00360305;Artigo 9ºA, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   8;0;2020-05-29;  317614290;  4464
17517577000178; WESTERN ASSET IMA-B 5 ATIVO FI RF;0;WESTERN ASSET IMAB5 ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;01522368;07437241;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  19;0;2020-05-29;  568107044;   355
17517779000110; CATÂNIA FI RENDA FIXA LP;1;FUNDO DE INVESTIMENTO CATÂNIA RENDA FIXA LONGO PRAZO;42066258;14717397;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   8;0;NA;NA;NA
17593934000187; BB AÇÕES BB SEGURIDADE FI AÇÕES;0;BB AÇÕES BB SEGURIDADE FUNDO DE INVESTIMENTO EM AÇÕES;30822936;30822936;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   5;0;2020-05-29;   89050974;  6870
17709881000117; XP OMEGA FIP;0;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA XP OMEGA I;22610500;07625200;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA XP OMEGA I;2013-04-26;2013-04-30;NA;EM FUNCIONAMENTO NORMAL;2013-06-19;2020-03-01;2021-02-28;   1;0;NA;NA;NA
17804792000150; SANTANDER FI GLOBAL EQUITIES MULTIMERCADO INVESTIMENTO NO EXTERIOR;0;SANTANDER FI GLOBAL EQUITIES MULTIMERCADO INVESTIMENTO NO EXTERIOR;90400888;10231177;Artigo 9-Aº, Inciso II;ART9AII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29;  269855977;   150
17870798000125; P2 BRASIL INFRAESTRUTURA III FIQ FIP;0;PATRIA BRASIL INFRAESTRUTURA III FIC DE FUNDO DE INVESTIMENTO EM PARTICIPAçõES;10413618;10413618;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;Patria Brasil Infraestrutura III FIC de Fundo de Investimento em Participações;2013-03-14;2013-03-14;NA;EM FUNCIONAMENTO NORMAL;2014-06-25;2020-01-01;2020-12-31;   2;0;NA;NA;NA
18007710000109; FIC FI CAIXA MM MULTIGESTOR;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA MULTIMERCADO MULTIGESTOR;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   4;0;2020-05-29;  483386063;  3715
18048639000102; MAUA INSTITUCIONAL FIC MULTIMERCADO;0;MAUÁ INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;59281253;07170960;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   4;0;2020-05-29;  244892284;  3539
18079540000178; BRADESCO S&P 500 MAIS FI MULTIMERCADO;0;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO S&P 500 MAIS;60746948;62375134;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   7;0;2020-05-29;  108404293;   960
18098502000162; BNB BTG PACTUAL DIVIDENDOS FIC AÇÕES;0;BNB ALOCAÇÃO FUNDO DE INVESTIMENTO AÇÕES;62318407;07237373;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   5;0;NA;NA;NA
18270783000199; BB PREVID AÇÕES ALOCAÇÕES FIC DE FI;0;BB AÇÕES ALOCAÇÃO FUNDO DE INVESTIMENTO EM AÇÕES;30822936;30822936;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 106;0;2020-05-29;  335619018;   479
18289873000121; BB VOTORANTIN HIGHLAND INFRA ESTRUTURA FIDC SENIOR;0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA;30822936;03384738;Artigo 7º, Inciso VII, 'a';ART7VIIA; 1;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA;2013-11-19;2013-12-03;NA;EM FUNCIONAMENTO NORMAL;2013-12-30;2020-01-01;2020-12-31;   2;0;NA;NA;NA
18307582000119; HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;0;NA;NA;NA;NA;NA;NA;F.I.I.;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-10-19;2013-07-08;NA;EM FUNCIONAMENTO NORMAL;2018-02-27;2020-01-01;2020-12-31;   1;0;NA;NA;NA
18366002000164; BRS PARTICIPAÇÕES FIC MULTIMERCADO CRÉDITO PRIVADO;1;AUSTRO MULTIPAR FUNDO DE INVESTIMENTO EM COTA DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;14717397;09442277;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  31;0;NA;NA;NA
18369510000104; FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;00806535;05599583;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;F.I.I.;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;2013-06-17;NA;EM FUNCIONAMENTO NORMAL;2013-10-04;2019-07-01;2020-06-30;   3;0;NA;NA;NA
18373362000193; ATICO GESTAO EMPRESARIAL - FUNDO DE INVESTIMENTO EM PARTICIPACOES;1;FIP GESTÃO EMPRESARIAL - FUNDO DE INVESTIMENTO EM PARTICIPAÇOES MULTIESTRATÉGIA;42066258;01290707;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;FIP GESTÃO EMPRESARIAL - FUNDO DE INVESTIMENTO EM PARTICIPAÇOES MULTIESTRATÉGIA;2013-08-01;2013-06-19;NA;EM FUNCIONAMENTO NORMAL;2014-04-03;2020-03-01;2021-02-28;   5;1;NA;NA;NA
18466245000174; BANRISUL FOCO IRF-M 1 FI RENDA FIXA;0;BANRISUL FOCO IRF-M 1 FUNDO DE INVESTIMENTO RENDA FIXA;92702067;93026847;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 259;0;2020-05-29; 1682397922;   338
18598042000131; CAIXA BRASIL 2030 I TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2030 I TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  34;0;2020-05-29;  216835484;    34
18598088000150; FI CAIXA BRASIL 2024 II TÍTULOS PÚBLICOS RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 II TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  38;0;2020-05-29;  191363087;    38
18598117000184; FI CAIXA BRASIL 2022 I TITULOS PUBLICOS RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2022 I TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  17;0;2020-05-29;   82579505;    17
18598154000192; FI CAIXA BRASIL 2020 I TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2020 I TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  19;0;2020-05-29;  140874263;    19
18598256000108; CAIXA FI BRASIL 2018 I TP RF;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 161;0;NA;NA;NA
18598288000103; CAIXA BRASIL 2024 I TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 I TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 103;0;2020-05-29;  454184206;   104
18599673000175; SANATANDER IMA-B 5 TOP FI RENDA FIXA LP;0;SANTANDER FI IMA-B 5 TOP RENDA FIXA LONGO PRAZO;90400888;10231177;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;  120662417;   118
18602064000128; FL PREMIUM INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;0;FL PREMIUM INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;42066258;10995802;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   3;0;NA;NA;NA
18719154000101; Porto Seguro FI Ref. DI Crédito Privado;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;  953716805;  9180
18800239000101; BRASIL AGRO II FIP;0;FIP BRASIL AGRO II MULTIESTRATÉGIA;03384738;03384738;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;FIP BRASIL AGRO II MULTIESTRATÉGIA;2013-09-05;2013-09-12;NA;EM FUNCIONAMENTO NORMAL;2015-07-08;2020-01-01;2020-12-31;   1;0;NA;NA;NA
18908853000191; Nordeste III Fundo de Investimento em Participações - FIP;0;NORDESTE III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;15675095;20052540;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;NORDESTE III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2014-04-29;2014-05-07;NA;EM FUNCIONAMENTO NORMAL;2014-11-17;2020-03-01;2021-02-28;   2;0;NA;NA;NA
19085639000145; Sanasa Fundo de Investimento em Direitos Creditórios;0;SANASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;03384738;03384738;Artigo 7º, Inciso VII, 'a';ART7VIIA; 1;FIDC;SANASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2015-12-30;2013-10-08;NA;EM FUNCIONAMENTO NORMAL;2016-12-08;2020-01-01;2020-12-31;   3;0;NA;NA;NA
19107604000160; OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FII;1;OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;00806535;00806535;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;F.I.I.;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2016-04-29;2016-03-29;NA;EM FUNCIONAMENTO NORMAL;2016-05-17;2020-07-01;2020-12-31;   6;0;NA;NA;NA
19170160000107; FI BANESTTES VALORES REF DI LP;0;BANESTES VALORES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;28127603;28156057;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   3;0;2020-05-29;  393331155;   530
19196599000109; SICREDI INSTITUCIONAL IRF-M 1 FI RENDA FIXA REFERENCIADO;0;SICREDI - FUNDO DE INVESTIMENTO INSTITUCIONAL RENDA FIXA REFERENCIADO IRF-M 1;01181521;03795072;Artigo 7º, Inciso III, 'a';ART7IIIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 130;0;2020-05-29;  296899908;   300
19303793000146; BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA I;0;BB PREVIDENCIÁRIO RENDA FIXA TITULOS PUBLICOS IPCA I FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  92;0;2020-05-29;  501622017;    95
19303794000190; BB TÍTULOS PÚBLICOS IPCA II FI RENDA FIXA PREVIDENCIÁRIO;0;BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS IPCA II FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 118;0;2020-05-29;  219410044;   119
19303795000135; BB PREVIDENCIARIO RF TP IPCA III FI;0;BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS IPCA III FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 141;0;2020-05-29;  883847989;   140
19391026000136; AUSTRO IMA-B ATIVO FIC RENDA FIXA;1;AUSTRO IMA-B ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA;14717397;09442277;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  24;0;NA;NA;NA
19412474000179; TERRAS BRASIL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;0;TERRAS BRASIL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;30822936;02888152;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;TERRAS BRASIL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2014-03-31;2014-04-09;NA;EM FUNCIONAMENTO NORMAL;2014-05-30;2020-04-01;2021-03-31;   4;0;NA;NA;NA
19418031000195; Icatu Vanguarda Pré-fixado FI Renda Fixa LP;0;ICATU VANGUARDA PRÉ-FIXADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;00066670;68622174;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   3;0;2020-05-29;  377460165; 11683
19419157000184; GERAÇÃO FUTURO IMA B FIC RENDA FIXA;0;BRASIL PLURAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM RENDA FIXA IMA-B;45246410;09630188;Artigo 7º, Inciso I, 'b';ART7IB; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   9;0;2020-05-29;   13964538;   684
19436818000180; SAFRA CONSUMO AMERICANO FIA BDR I;0;SAFRA CONSUMO AMERICANO FUNDO DE INVESTIMENTO EM AÇÕES BDR-NÍVEL I PB;06947853;03017677;Artigo 9-Aº, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  17;0;2020-05-29; 1079247594;   358
19445248000194; BTG PACTUAL NTN-B FI RENDA FIXA;0;FUNDO DE INVESTIMENTO RENDA FIXA BTG PACTUAL NTNB REFERENCIADO;59281253;29650082;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  12;0;NA;NA;NA
19488768000184; MONGERAL AEGON CREDITO PRIVADO FI RF LP;0;MONGERAL AEGON CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;00066670;16500294;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   9;0;2020-05-29;   89178221;   125
19515015000110; BB Títulos Públicos IPCA IV FI Renda Fixa Previdenciário;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA IV FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 111;0;2020-05-29;  522957884;   115
19515016000165; BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA V;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA V FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  23;0;2020-05-29;   82253613;    23
19523305000106; BB Títulos Públicos VII FI Renda Fixa Previdenciário;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS VII FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 162;0;2020-05-29;  676970934;   165
19523306000150; BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS IPCA VI;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IPCA VI FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  31;0;2020-05-29;  285523358;    31
19542287000100; FIDIC CASAN COTA SENIOR;0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASAN SANEAMENTO;00360305;00360305;Artigo 7º, Inciso VII, 'a';ART7VIIA; 1;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASAN SANEAMENTO;2014-01-23;2014-02-06;NA;LIQUIDAÇÃO;2019-04-17;2020-01-01;2020-12-31;  16;0;NA;NA;NA
19638649000160; BB Previdenciario RF TP VIII FI;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS VIII FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   3;0;NA;NA;NA
19719727000151; ICATU VANGUARDA FUNDO DE INVESTIMENTO RENDA FIXA INFLAÇÃO CRÉDITO PRIVADO LONGO PRAZO;0;ICATU VANGUARDA FUNDO DE INVESTIMENTO RENDA FIXA INFLAÇÃO CRÉDITO PRIVADO LONGO PRAZO;00066670;68622174;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  13;0;2020-05-29;  553692031;   819
19768682000105; CAIXA BRASIL 2024 V TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 V TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  26;0;2020-05-29;  175638582;    26
19768733000107; Fundo de Investimento Caixa Brasil 2018 II Títulos Públicos Renda Fixa;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA; 215;0;NA;NA;NA
19769046000106; CAIXA BRASIL 2030 II TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2030 II TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  17;0;2020-05-29;   65313192;    18
19769135000144; CAIXA BRASIL 2024 III TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 III TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  21;0;2020-05-29;   51218566;    21
19769171000108; FI BRASIL 2020 II TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2020 II TITULOS PUBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  19;0;2020-05-29;   67108076;    20
19782311000188; AZ LEGAN VALORE FI RENDA FIXA CREDITO PRIVADO;0;AZ QUEST VALORE FUNDO DE INVESTIMENTO RENDA FIXA - CRÉDITO PRIVADO;00066670;04506394;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  12;0;2020-05-29;  218198081;  3721
19831126000136; WESTERN ASSET FIA BDR NÍVEL I;0;WESTERN ASSET FUNDO DE INVESTIMENTO AÇÕES BDR NÍVEL I;01522368;07437241;Artigo 9ºA, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  14;0;2020-05-29;  767145512; 16255
19833108000193; BARCELONA FI RENDA FIXA;1;FUNDO DE INVESTIMENTO BARCELONA RENDA FIXA;42066258;42066258;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  10;0;NA;NA;NA
